"16/05/2023","Gasto","Ocio","Entretenimiento","12,99","Variable","Pagado"
"18/05/2023","Gasto","Ocio","Entretenimiento","34,94","Variable","Pagado"
"20/05/2023","Gasto","Ocio","Entretenimiento","6,50","Variable","Pagado"
"24/05/2023","Gasto","Ocio","Entretenimiento","18,98","Variable","Pagado"
"03/05/2023","Gasto","Tecnología","Tecnología","15,99","Variable","Pagado"
"24/05/2023","Gasto","Tecnología","Tecnología","10,00","Variable","Pagado"
"29/05/2023","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"04/05/2023","Gasto","Coche","Coche","40,00","Variable","Pagado"
"07/05/2023","Gasto","Coche","Coche","27,19","Variable","Pagado"
"29/05/2023","Gasto","Coche","Coche","27,70","Variable","Pagado"
"11/05/2023","Gasto","Salud","Salud","10,00","Variable","Pagado"
"13/05/2023","Gasto","Salud","Salud","27,70","Variable","Pagado"
"02/06/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"07/06/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"08/06/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"09/06/2023","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"13/06/2023","Ingreso","Billetazo","Bizum","80,00","Variable","Pagado"
"14/06/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"19/06/2023","Ingreso","Billetazo","Bizum","50,55","Variable","Pagado"
"20/06/2023","Ingreso","Billetazo","Bizum","133,93","Variable","Pagado"
"22/06/2023","Ingreso","Billetazo","Bizum","30,00","Variable","Pagado"
"23/06/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"25/06/2023","Ingreso","Billetazo","Bizum","55,00","Variable","Pagado"
"26/06/2023","Ingreso","Billetazo","Bizum","0,65","Variable","Pagado"
"29/06/2023","Ingreso","Billetazo","Bizum","59,40","Variable","Pagado"
"30/06/2023","Ingreso","Billetazo","Bizum","3,20","Variable","Pagado"
"05/06/2023","Gasto","Ocio","Comida","0,20","Variable","Pagado"
"07/06/2023","Gasto","Ocio","Comida","25,76","Variable","Pagado"
"08/06/2023","Gasto","Ocio","Comida","9,63","Variable","Pagado"
"09/06/2023","Gasto","Ocio","Café","1,30","Variable","Pagado"
"19/06/2023","Gasto","Ocio","Café","1,30","Variable","Pagado"
"20/06/2023","Gasto","Ocio","Comida","1,75","Variable","Pagado"
"22/06/2023","Gasto","Ocio","Comida","1,80","Variable","Pagado"
"24/06/2023","Gasto","Ocio","Comida","9,70","Variable","Pagado"
"25/06/2023","Gasto","Ocio","Comida","21,89","Variable","Pagado"
"28/06/2023","Gasto","Ocio","Comida","0,50","Variable","Pagado"
"29/06/2023","Gasto","Ocio","Comida","1,50","Variable","Pagado"
"31/06/2023","Gasto","Ocio","Comida","10,40","Variable","Pagado"
"02/06/2023","Gasto","Ocio","Entretenimiento","2,39","Variable","Pagado"
"07/06/2023","Gasto","Ocio","Entretenimiento","5,60","Variable","Pagado"
"09/06/2023","Gasto","Ocio","Entretenimiento","29,97","Variable","Pagado"
"14/06/2023","Gasto","Ocio","Entretenimiento","25,12","Variable","Pagado"
"22/06/2023","Gasto","Ocio","Entretenimiento","22,08","Variable","Pagado"
"24/06/2023","Gasto","Ocio","Entretenimiento","20,00","Variable","Pagado"
"27/06/2023","Gasto","Ocio","Entretenimiento","9,90","Variable","Pagado"
"01/06/2023","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"19/06/2023","Gasto","Tecnología","Tecnología","4,01","Variable","Pagado"
"23/06/2023","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"24/06/2023","Gasto","Tecnología","Tecnología","15,99","Variable","Pagado"
"25/06/2023","Gasto","Tecnología","Tecnología","9,97","Variable","Pagado"
"13/06/2023","Gasto","Coche","Coche","1,50","Variable","Pagado"
"14/06/2023","Gasto","Coche","Coche","72,96","Variable","Pagado"
"16/06/2023","Gasto","Coche","Coche","27,70","Variable","Pagado"
"20/06/2023","Gasto","Coche","Coche","131,40","Variable","Pagado"
"21/06/2023","Gasto","Coche","Coche","1,95","Variable","Pagado"
"28/06/2023","Gasto","Coche","Coche","2,30","Variable","Pagado"
"29/06/2023","Gasto","Coche","Coche","38,00","Variable","Pagado"
"08/06/2023","Gasto","Salud","Salud","10,00","Variable","Pagado"
"27/06/2023","Gasto","Salud","Salud","34,15","Variable","Pagado"
"02/07/2023","Ingreso","Billetazo","Bizum","17,99","Variable","Pagado"
"03/07/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"07/07/2023","Ingreso","Billetazo","Bizum","50,55","Variable","Pagado"
"10/07/2023","Ingreso","Billetazo","Bizum","145,53","Variable","Pagado"
"11/07/2023","Ingreso","Billetazo","Bizum","20,56","Variable","Pagado"
"13/07/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"18/07/2023","Ingreso","Billetazo","Bizum","69,99","Variable","Pagado"
"19/07/2023","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"20/07/2023","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"22/07/2023","Ingreso","Billetazo","Bizum","2,70","Variable","Pagado"
"23/07/2023","Ingreso","Billetazo","Bizum","59,40","Variable","Pagado"
"24/07/2023","Ingreso","Billetazo","Bizum","90,03","Variable","Pagado"
"25/07/2023","Ingreso","Billetazo","Bizum","11,65","Variable","Pagado"
"26/07/2023","Ingreso","Billetazo","Bizum","4,90","Variable","Pagado"
"27/07/2023","Ingreso","Billetazo","Bizum","830,91","Variable","Pagado"
"28/07/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"01/07/2023","Gasto","Ocio","Comida","6,00","Variable","Pagado"
"02/07/2023","Gasto","Ocio","Comida","2,70","Variable","Pagado"
"10/07/2023","Gasto","Ocio","Comida","12,00","Variable","Pagado"
"13/07/2023","Gasto","Ocio","Comida","14,10","Variable","Pagado"
"14/07/2023","Gasto","Ocio","Comida","2,50","Variable","Pagado"
"17/07/2023","Gasto","Ocio","Comida","18,40","Variable","Pagado"
"20/07/2023","Gasto","Ocio","Comida","10,30","Variable","Pagado"
"21/07/2023","Gasto","Ocio","Comida","2,20","Variable","Pagado"
"24/07/2023","Gasto","Ocio","Comida","22,25","Variable","Pagado"
"28/07/2023","Gasto","Ocio","Comida","15,98","Variable","Pagado"
"01/07/2023","Gasto","Ocio","Entretenimiento","21,53","Variable","Pagado"
"07/07/2023","Gasto","Ocio","Entretenimiento","13,20","Variable","Pagado"
"14/07/2023","Gasto","Ocio","Entretenimiento","12,99","Variable","Pagado"
"21/07/2023","Gasto","Ocio","Entretenimiento","10,69","Variable","Pagado"
"26/07/2023","Gasto","Ocio","Entretenimiento","15,47","Variable","Pagado"
"29/07/2023","Gasto","Ocio","Entretenimiento","17,00","Variable","Pagado"
"21/07/2023","Gasto","Tecnología","Tecnología","15,43","Variable","Pagado"
"25/07/2023","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"26/07/2023","Gasto","Tecnología","Tecnología","15,99","Variable","Pagado"
"05/07/2023","Gasto","Coche","Coche","27,80","Variable","Pagado"
"06/07/2023","Gasto","Coche","Coche","81,68","Variable","Pagado"
"07/07/2023","Gasto","Coche","Coche","57,00","Variable","Pagado"
"08/07/2023","Gasto","Coche","Coche","72,72","Variable","Pagado"
